Wikidata_ID,Bangla_Wikipedia_Title,Wikipedia_URL,Category_Discovered_In,Depth
Q27628395,২০০১ সালে বাংলাদেশের কমিউনিস্ট পার্টিতে বোমা হামলা,https://bn.wikipedia.org/wiki/২০০১_সালে_বাংলাদেশের_কমিউনিস্ট_পার্টিতে_বোমা_হামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q39047806,২০০১ সালে বাগেরহাট বোমা হামলা,https://bn.wikipedia.org/wiki/২০০১_সালে_বাগেরহাট_বোমা_হামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q48734511,২০০১ সুনামগঞ্জ বোমা হামলা,https://bn.wikipedia.org/wiki/২০০১_সুনামগঞ্জ_বোমা_হামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4602700,২০০৪ ঢাকা গ্রেনেড হামলা,https://bn.wikipedia.org/wiki/২০০৪_ঢাকা_গ্রেনেড_হামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q27628095,২০০৪ শাহজালাল বোমা আক্রমণ,https://bn.wikipedia.org/wiki/২০০৪_শাহজালাল_বোমা_আক্রমণ,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q28221068,২০০৫-এ ঝালকাঠি বোমা হামলা,https://bn.wikipedia.org/wiki/২০০৫-এ_ঝালকাঠি_বোমা_হামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4613337,২০০৯ বাংলাদেশ ফেরী দুর্ঘটনা,https://bn.wikipedia.org/wiki/২০০৯_বাংলাদেশ_ফেরী_দুর্ঘটনা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q28225437,অপারেশন ক্লিন হার্ট,https://bn.wikipedia.org/wiki/অপারেশন_ক্লিন_হার্ট,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q28225436,অপারেশন ডাল-ভাত,https://bn.wikipedia.org/wiki/অপারেশন_ডাল-ভাত,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q132182218,অপারেশন ডেভিল হান্ট,https://bn.wikipedia.org/wiki/অপারেশন_ডেভিল_হান্ট,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q130467069,অপারেশন দাবানল,https://bn.wikipedia.org/wiki/অপারেশন_দাবানল,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4690365,আফসার বাহিনী,https://bn.wikipedia.org/wiki/আফসার_বাহিনী,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q29025984,ইয়াসমিন গণধর্ষণ ও হত্যা মামলা,https://bn.wikipedia.org/wiki/ইয়াসমিন_গণধর্ষণ_ও_হত্যা_মামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q127517700,বাংলাদেশে কোটা সংস্কার আন্দোলন,https://bn.wikipedia.org/wiki/বাংলাদেশে_কোটা_সংস্কার_আন্দোলন,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4545903,চট্টগ্রামে ১০ ট্রাক অস্ত্র আটক মামলা,https://bn.wikipedia.org/wiki/চট্টগ্রামে_১০_ট্রাক_অস্ত্র_আটক_মামলা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q113456740,জেলহত্যা,https://bn.wikipedia.org/wiki/জেলহত্যা,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q2385882,বিডিআর বিদ্রোহ,https://bn.wikipedia.org/wiki/বিডিআর_বিদ্রোহ,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4557522,বিশ দলীয় জোট,https://bn.wikipedia.org/wiki/বিশ_দলীয়_জোট,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q16821555,রমনা বটমূলে গ্রেনেড বিস্ফোরণ,https://bn.wikipedia.org/wiki/রমনা_বটমূলে_গ্রেনেড_বিস্ফোরণ,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q106645684,পূর্ণিমা রানী শীল ধর্ষণ,https://bn.wikipedia.org/wiki/পূর্ণিমা_রানী_শীল_ধর্ষণ,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q4808521,শেখ মুজিবুর রহমানের হত্যাকাণ্ড,https://bn.wikipedia.org/wiki/শেখ_মুজিবুর_রহমানের_হত্যাকাণ্ড,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q48733313,সিপাহী ও জনতার বিপ্লব,https://bn.wikipedia.org/wiki/সিপাহী_ও_জনতার_বিপ্লব,বিষয়শ্রেণী:বাংলাদেশের ইতিহাস (১৯৭১-বর্তমান),2
Q3278211,বাংলাদেশের রাজনৈতিক দলের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_রাজনৈতিক_দলের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের রাজনীতি সম্পর্কিত তালিকা,2
Q130540420,জাতীয় নাগরিক কমিটি,https://bn.wikipedia.org/wiki/জাতীয়_নাগরিক_কমিটি,বিষয়শ্রেণী:বাংলাদেশ ভিত্তিক রাজনৈতিক সংগঠন,2
Q7770692,টিউসডে ক্লাব,https://bn.wikipedia.org/wiki/টিউসডে_ক্লাব,বিষয়শ্রেণী:বাংলাদেশ ভিত্তিক রাজনৈতিক সংগঠন,2
Q55607687,সুশাসনের জন্য নাগরিক (সুজন),https://bn.wikipedia.org/wiki/সুশাসনের_জন্য_নাগরিক_(সুজন),বিষয়শ্রেণী:বাংলাদেশ ভিত্তিক রাজনৈতিক সংগঠন,2
Q61357989,কালুদুলাই,https://bn.wikipedia.org/wiki/কালুদুলাই,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q13057641,খনার বচন,https://bn.wikipedia.org/wiki/খনার_বচন,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q61357970,তিলাইরাজা,https://bn.wikipedia.org/wiki/তিলাইরাজা,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q67939728,ধামের গান,https://bn.wikipedia.org/wiki/ধামের_গান,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q61358061,মনিবিবি,https://bn.wikipedia.org/wiki/মনিবিবি,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q61358933,রংগমালা,https://bn.wikipedia.org/wiki/রংগমালা,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q13060049,সিলেট গীতিকা,https://bn.wikipedia.org/wiki/সিলেট_গীতিকা,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q13060047,সিলেটের মরমী সংগীত,https://bn.wikipedia.org/wiki/সিলেটের_মরমী_সংগীত,বিষয়শ্রেণী:বাংলাদেশের লোকসংস্কৃতি,2
Q64343279,আজিম চৌধুরীর জমিদার বাড়ি,https://bn.wikipedia.org/wiki/আজিম_চৌধুরীর_জমিদার_বাড়ি,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q6712864,ইস্পাহানি পরিবার,https://bn.wikipedia.org/wiki/ইস্পাহানি_পরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q16931618,উলিপুরের মুন্সিবাড়ি পরিবার,https://bn.wikipedia.org/wiki/উলিপুরের_মুন্সিবাড়ি_পরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q66712491,গুনাহার জমিদার বাড়ি,https://bn.wikipedia.org/wiki/গুনাহার_জমিদার_বাড়ি,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q19881206,চাকমা সার্কেল,https://bn.wikipedia.org/wiki/চাকমা_সার্কেল,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q137749206,চুরুলিয়ার কাজী পরিবার,https://bn.wikipedia.org/wiki/চুরুলিয়ার_কাজী_পরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q29025146,টুঙ্গিপাড়ার শেখ বংশ,https://bn.wikipedia.org/wiki/টুঙ্গিপাড়ার_শেখ_বংশ,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q6982777,ঢাকার নবাব পরিবার,https://bn.wikipedia.org/wiki/ঢাকার_নবাব_পরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q118874098,নাটোরের চৌধুরী বংশ,https://bn.wikipedia.org/wiki/নাটোরের_চৌধুরী_বংশ,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q85791854,পঞ্চখণ্ডের পাল বংশ,https://bn.wikipedia.org/wiki/পঞ্চখণ্ডের_পাল_বংশ,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q131759131,ফরিদপুর বিশ্বাস এস্টেট,https://bn.wikipedia.org/wiki/ফরিদপুর_বিশ্বাস_এস্টেট,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q138698606,বাংলাদেশের চলচ্চিত্র পরিবারের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_চলচ্চিত্র_পরিবারের_তালিকা,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q60744458,বোমাং সার্কেল,https://bn.wikipedia.org/wiki/বোমাং_সার্কেল,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q21099449,মং সার্কেল,https://bn.wikipedia.org/wiki/মং_সার্কেল,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q107652275,মহিপুরের জমিদার,https://bn.wikipedia.org/wiki/মহিপুরের_জমিদার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q7286429,রাজশাহী রাজপরিবার,https://bn.wikipedia.org/wiki/রাজশাহী_রাজপরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q84763490,সরেকওম,https://bn.wikipedia.org/wiki/সরেকওম,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q7524164,সিংড়ানাটোর পরিবার,https://bn.wikipedia.org/wiki/সিংড়ানাটোর_পরিবার,বিষয়শ্রেণী:বাংলাদেশী পরিবার,2
Q6041083,"ইঞ্জিনিয়ার্স ইনস্টিটিউশন, বাংলাদেশ","https://bn.wikipedia.org/wiki/ইঞ্জিনিয়ার্স_ইনস্টিটিউশন,_বাংলাদেশ",বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q118116836,এএমআইই,https://bn.wikipedia.org/wiki/এএমআইই,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q64348020,কৃষিবিদ ইনস্টিটিউশন বাংলাদেশ,https://bn.wikipedia.org/wiki/কৃষিবিদ_ইনস্টিটিউশন_বাংলাদেশ,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q23044804,জাতীয় বিজ্ঞান ও প্রযুক্তি জাদুঘর (বাংলাদেশ),https://bn.wikipedia.org/wiki/জাতীয়_বিজ্ঞান_ও_প্রযুক্তি_জাদুঘর_(বাংলাদেশ),বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q30605404,জাতীয় বিজ্ঞান গ্রন্থাগার,https://bn.wikipedia.org/wiki/জাতীয়_বিজ্ঞান_গ্রন্থাগার,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q41407224,বাংলাদেশ অ্যাসোসিয়েশন অব সফটওয়্যার অ্যান্ড ইনফরমেশন সার্ভিসেস,https://bn.wikipedia.org/wiki/বাংলাদেশ_অ্যাসোসিয়েশন_অব_সফটওয়্যার_অ্যান্ড_ইনফরমেশন_সার্ভিসেস,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q5375700,বাংলাদেশ উদ্ভিদ ও প্রাণী জ্ঞানকোষ,https://bn.wikipedia.org/wiki/বাংলাদেশ_উদ্ভিদ_ও_প্রাণী_জ্ঞানকোষ,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q4855290,বাংলাদেশ কম্পিউটার সমিতি,https://bn.wikipedia.org/wiki/বাংলাদেশ_কম্পিউটার_সমিতি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q4855292,বাংলাদেশ কম্পিউটার সোসাইটি,https://bn.wikipedia.org/wiki/বাংলাদেশ_কম্পিউটার_সোসাইটি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q24255702,বাংলাদেশ প্রাণিবিজ্ঞান সমিতি,https://bn.wikipedia.org/wiki/বাংলাদেশ_প্রাণিবিজ্ঞান_সমিতি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q18922100,বাংলাদেশ বিজ্ঞান একাডেমি,https://bn.wikipedia.org/wiki/বাংলাদেশ_বিজ্ঞান_একাডেমি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q4855293,বাংলাদেশ বিজ্ঞান ও শিল্প গবেষণা পরিষদ,https://bn.wikipedia.org/wiki/বাংলাদেশ_বিজ্ঞান_ও_শিল্প_গবেষণা_পরিষদ,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q107294734,বাংলাদেশ বিজ্ঞান জনপ্রিয়করণ সমিতি,https://bn.wikipedia.org/wiki/বাংলাদেশ_বিজ্ঞান_জনপ্রিয়করণ_সমিতি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q85745270,বাংলাদেশ মেডিক্যাল এসোসিয়েশন,https://bn.wikipedia.org/wiki/বাংলাদেশ_মেডিক্যাল_এসোসিয়েশন,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q4855382,বাংলাদেশ সোসাইটি অব মাইক্রোবায়োলজিস্টস,https://bn.wikipedia.org/wiki/বাংলাদেশ_সোসাইটি_অব_মাইক্রোবায়োলজিস্টস,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q17019080,বাংলাদেশে জৈবপ্রযুক্তি ও বংশাণু প্রকৌশল,https://bn.wikipedia.org/wiki/বাংলাদেশে_জৈবপ্রযুক্তি_ও_বংশাণু_প্রকৌশল,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q7433649,বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,https://bn.wikipedia.org/wiki/বাংলাদেশে_বিজ্ঞান_ও_প্রযুক্তি,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q96373067,বিজ্ঞান ও প্রযুক্তি ফেলোশিপ ট্রাস্ট,https://bn.wikipedia.org/wiki/বিজ্ঞান_ও_প্রযুক্তি_ফেলোশিপ_ট্রাস্ট,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q17068754,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয় (বাংলাদেশ),https://bn.wikipedia.org/wiki/বিজ্ঞান_ও_প্রযুক্তি_মন্ত্রণালয়_(বাংলাদেশ),বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q41967414,যশোর আইটি পার্ক,https://bn.wikipedia.org/wiki/যশোর_আইটি_পার্ক,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q16884922,সারফেস ওয়াটার সিমুলেশন মডেলিং প্রোগ্রাম,https://bn.wikipedia.org/wiki/সারফেস_ওয়াটার_সিমুলেশন_মডেলিং_প্রোগ্রাম,বিষয়শ্রেণী:বাংলাদেশে বিজ্ঞান ও প্রযুক্তি,2
Q177526,মানিঞ্জাউ হ্রদ,https://bn.wikipedia.org/wiki/মানিঞ্জাউ_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q133821204,আনন্দ সরোবর হ্রদ,https://bn.wikipedia.org/wiki/আনন্দ_সরোবর_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q21752884,উলির বিল,https://bn.wikipedia.org/wiki/উলির_বিল,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q10995968,কাপ্তাই হ্রদ,https://bn.wikipedia.org/wiki/কাপ্তাই_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q97256418,গাজনার বিল,https://bn.wikipedia.org/wiki/গাজনার_বিল,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q21749366,চন্দ্রভোগ বিল,https://bn.wikipedia.org/wiki/চন্দ্রভোগ_বিল,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q118116268,জাহাঙ্গীরনগর বিশ্ববিদ্যালয় লেক,https://bn.wikipedia.org/wiki/জাহাঙ্গীরনগর_বিশ্ববিদ্যালয়_লেক,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q24906685,দুর্গাসাগর দিঘী,https://bn.wikipedia.org/wiki/দুর্গাসাগর_দিঘী,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q3348078,ফয়'স লেক,https://bn.wikipedia.org/wiki/ফয়'স_লেক,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q4841417,বগাকাইন হ্রদ,https://bn.wikipedia.org/wiki/বগাকাইন_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q112117042,মফিজ লেক,https://bn.wikipedia.org/wiki/মফিজ_লেক,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q20613002,মহামায়া হ্রদ,https://bn.wikipedia.org/wiki/মহামায়া_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q1134088,মাধবপুর হ্রদ,https://bn.wikipedia.org/wiki/মাধবপুর_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q97383850,রক্তদহ বিল,https://bn.wikipedia.org/wiki/রক্তদহ_বিল,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q61365806,শহীদ সিরাজ হ্রদ,https://bn.wikipedia.org/wiki/শহীদ_সিরাজ_হ্রদ,বিষয়শ্রেণী:বাংলাদেশের হ্রদ,2
Q4436362,বাংলাদেশের পাখির তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_পাখির_তালিকা,বিষয়শ্রেণী:বাংলাদেশের জীবসমগ্রের তালিকা,2
Q31727901,বাংলাদেশের স্বাদুপানির মাছের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_স্বাদুপানির_মাছের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের জীবসমগ্রের তালিকা,2
Q15058747,বাংলাদেশের মাছের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_মাছের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের জীবসমগ্রের তালিকা,2
Q17068578,বাংলাদেশের স্তন্যপায়ী প্রাণীর তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_স্তন্যপায়ী_প্রাণীর_তালিকা,বিষয়শ্রেণী:বাংলাদেশের জীবসমগ্রের তালিকা,2
Q28134268,পূর্ব পাকিস্তান সরকার,https://bn.wikipedia.org/wiki/পূর্ব_পাকিস্তান_সরকার,বিষয়শ্রেণী:পূর্ব পাকিস্তান সরকার,2
Q4765474,আনিসুজ্জামান (অধ্যাপক),https://bn.wikipedia.org/wiki/আনিসুজ্জামান_(অধ্যাপক),বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q7370959,রওনক জাহান,https://bn.wikipedia.org/wiki/রওনক_জাহান,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q4841140,বদরুদ্দীন উমর,https://bn.wikipedia.org/wiki/বদরুদ্দীন_উমর,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q32918960,মোঃ আব্দুল মুক্তাদির,https://bn.wikipedia.org/wiki/মোঃ_আব্দুল_মুক্তাদির,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q32901483,শহীদ সাবের,https://bn.wikipedia.org/wiki/শহীদ_সাবের,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q6892444,মোহাম্মদ শামসুজ্জোহা,https://bn.wikipedia.org/wiki/মোহাম্মদ_শামসুজ্জোহা,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q25587973,শামসুদ্দিন আহমদ (চিকিৎসক),https://bn.wikipedia.org/wiki/শামসুদ্দিন_আহমদ_(চিকিৎসক),বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q31727700,সুখরঞ্জন সমাদ্দার,https://bn.wikipedia.org/wiki/সুখরঞ্জন_সমাদ্দার,বিষয়শ্রেণী:বাংলাদেশী বুদ্ধিজীবী,2
Q2271985,বাংলাদেশের প্রশাসনিক অঞ্চল,https://bn.wikipedia.org/wiki/বাংলাদেশের_প্রশাসনিক_অঞ্চল,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q620471,বাংলাদেশের উপজেলা,https://bn.wikipedia.org/wiki/বাংলাদেশের_উপজেলা,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q4844096,বাংলাদেশের উপজেলার তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_উপজেলার_তালিকা,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q15619375,বাংলাদেশের ওয়ার্ড,https://bn.wikipedia.org/wiki/বাংলাদেশের_ওয়ার্ড,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q152732,বাংলাদেশের জেলা,https://bn.wikipedia.org/wiki/বাংলাদেশের_জেলা,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q19886791,বাংলাদেশের জেলার তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_জেলার_তালিকা,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q878040,বাংলাদেশের বিভাগসমূহ,https://bn.wikipedia.org/wiki/বাংলাদেশের_বিভাগসমূহ,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q16930723,বাংলাদেশের সিটি কর্পোরেশনের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_সিটি_কর্পোরেশনের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q14777355,মহল্লা (বাংলাদেশ),https://bn.wikipedia.org/wiki/মহল্লা_(বাংলাদেশ),বিষয়শ্রেণী:বাংলাদেশের প্রশাসনিক অঞ্চল,2
Q27628128,"আর্মি ইনস্টিটিউট অব বিজনেস এডমিনিস্ট্রেশন, সিলেট","https://bn.wikipedia.org/wiki/আর্মি_ইনস্টিটিউট_অব_বিজনেস_এডমিনিস্ট্রেশন,_সিলেট",বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q3896372,কেন্দ্রীয় মুসলিম সাহিত্য সংসদ,https://bn.wikipedia.org/wiki/কেন্দ্রীয়_মুসলিম_সাহিত্য_সংসদ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q13057885,ছাতক সিমেন্ট,https://bn.wikipedia.org/wiki/ছাতক_সিমেন্ট,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q113016664,জালালাবাদ গ্যাস ট্রান্সমিসন এ্যান্ড ডিস্ট্রিবিউশন সিস্টেম লিমিটেড,https://bn.wikipedia.org/wiki/জালালাবাদ_গ্যাস_ট্রান্সমিসন_এ্যান্ড_ডিস্ট্রিবিউশন_সিস্টেম_লিমিটেড,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q29467578,পদাতিক ও যুদ্ধ কৌশল বিদ্যাপীঠ,https://bn.wikipedia.org/wiki/পদাতিক_ও_যুদ্ধ_কৌশল_বিদ্যাপীঠ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q13059861,শ্রীহট্ট সাহিত্য পরিষদ,https://bn.wikipedia.org/wiki/শ্রীহট্ট_সাহিত্য_পরিষদ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q7660565,সিলেট উইমেন্স মেডিকেল কলেজ,https://bn.wikipedia.org/wiki/সিলেট_উইমেন্স_মেডিকেল_কলেজ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q135333974,সিলেট উন্নয়ন কর্তৃপক্ষ,https://bn.wikipedia.org/wiki/সিলেট_উন্নয়ন_কর্তৃপক্ষ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q6712134,সিলেট এম.এ.জি. ওসমানী মেডিকেল কলেজ,https://bn.wikipedia.org/wiki/সিলেট_এম.এ.জি._ওসমানী_মেডিকেল_কলেজ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q65051856,সিলেট গ্যাস ফিল্ডস লিমিটেড,https://bn.wikipedia.org/wiki/সিলেট_গ্যাস_ফিল্ডস_লিমিটেড,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q34611875,সিলেট টাইটান্স,https://bn.wikipedia.org/wiki/সিলেট_টাইটান্স,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q117466287,সিলেট পানি সরবরাহ ও পয়ঃনিষ্কাশন কর্তৃপক্ষ,https://bn.wikipedia.org/wiki/সিলেট_পানি_সরবরাহ_ও_পয়ঃনিষ্কাশন_কর্তৃপক্ষ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q42484095,সিলেট মেট্রোপলিটন পুলিশ,https://bn.wikipedia.org/wiki/সিলেট_মেট্রোপলিটন_পুলিশ,বিষয়শ্রেণী:সিলেট ভিত্তিক সংগঠন,2
Q56043319,কামরুল আশরাফ খান,https://bn.wikipedia.org/wiki/কামরুল_আশরাফ_খান,বিষয়শ্রেণী:বাংলাদেশে ব্যবসা,2
Q60518390,বাংলাদেশের বৃহত্তম বাণিজ্যিক অংশীদারদের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বৃহত্তম_বাণিজ্যিক_অংশীদারদের_তালিকা,বিষয়শ্রেণী:বাংলাদেশে ব্যবসা,2
Q133064816,ইয়েন ইয়েন,https://bn.wikipedia.org/wiki/ইয়েন_ইয়েন,বিষয়শ্রেণী:পার্বত্য চট্টগ্রাম সংঘাত,2
Q118434109,কুকি-চিন ন্যাশনাল ফ্রন্ট,https://bn.wikipedia.org/wiki/কুকি-চিন_ন্যাশনাল_ফ্রন্ট,বিষয়শ্রেণী:পার্বত্য চট্টগ্রাম সংঘাত,2
Q1429685,খাগড়াছড়ি জেলা,https://bn.wikipedia.org/wiki/খাগড়াছড়ি_জেলা,বিষয়শ্রেণী:পার্বত্য চট্টগ্রাম সংঘাত,2
Q132277578,প্রসিত বিকাশ খীসা,https://bn.wikipedia.org/wiki/প্রসিত_বিকাশ_খীসা,বিষয়শ্রেণী:পার্বত্য চট্টগ্রাম সংঘাত,2
